date,location,location_type,location_code,location_code_type,data_type,value
2020-05-13,Alaska,state,02,fips_code,cases_total,383
2020-05-13,Alaska,state,02,fips_code,deaths_total,8
2020-05-13,Arizona,state,04,fips_code,cases_total,12176
2020-05-13,Arizona,state,04,fips_code,deaths_total,594
2020-05-13,Arkansas,state,05,fips_code,cases_total,4236
2020-05-13,Arkansas,state,05,fips_code,deaths_total,97
2020-05-13,California,state,06,fips_code,cases_total,73218
2020-05-13,California,state,06,fips_code,deaths_total,3014
2020-05-13,Colorado,state,08,fips_code,cases_total,20442
2020-05-13,Colorado,state,08,fips_code,deaths_total,1062
2020-05-13,Connecticut,state,09,fips_code,cases_total,34855
2020-05-13,Connecticut,state,09,fips_code,deaths_total,3125
2020-05-13,Delaware,state,10,fips_code,cases_total,6952
2020-05-13,Delaware,state,10,fips_code,deaths_total,247
2020-05-13,District of Columbia,state,11,fips_code,cases_total,6584
2020-05-13,District of Columbia,state,11,fips_code,deaths_total,350
2020-05-13,Florida,state,12,fips_code,cases_total,42394
2020-05-13,Florida,state,12,fips_code,deaths_total,1826
2020-05-13,Georgia,state,13,fips_code,cases_total,33866
2020-05-13,Georgia,state,13,fips_code,deaths_total,1494
2020-05-13,Guam,state,66,fips_code,cases_total,1121
2020-05-13,Guam,state,66,fips_code,deaths_total,6
2020-05-13,Hawaii,state,15,fips_code,cases_total,627
2020-05-13,Hawaii,state,15,fips_code,deaths_total,17
2020-05-13,Idaho,state,16,fips_code,cases_total,2325
2020-05-13,Idaho,state,16,fips_code,deaths_total,69
2020-05-13,Illinois,state,17,fips_code,cases_total,84874
2020-05-13,Illinois,state,17,fips_code,deaths_total,3815
2020-05-13,Indiana,state,18,fips_code,cases_total,26044
2020-05-13,Indiana,state,18,fips_code,deaths_total,1619
2020-05-13,Iowa,state,19,fips_code,cases_total,13289
2020-05-13,Iowa,state,19,fips_code,deaths_total,306
2020-05-13,Kansas,state,20,fips_code,cases_total,7552
2020-05-13,Kansas,state,20,fips_code,deaths_total,179
2020-05-13,Kentucky,state,21,fips_code,cases_total,7102
2020-05-13,Kentucky,state,21,fips_code,deaths_total,334
2020-05-13,Louisiana,state,22,fips_code,cases_total,32728
2020-05-13,Louisiana,state,22,fips_code,deaths_total,2381
2020-05-13,Maine,state,23,fips_code,cases_total,1515
2020-05-13,Maine,state,23,fips_code,deaths_total,66
2020-05-13,Maryland,state,24,fips_code,cases_total,34927
2020-05-13,Maryland,state,24,fips_code,deaths_total,1809
2020-05-13,Massachusetts,state,25,fips_code,cases_total,80497
2020-05-13,Massachusetts,state,25,fips_code,deaths_total,5315
2020-05-13,Michigan,state,26,fips_code,cases_total,48307
2020-05-13,Michigan,state,26,fips_code,deaths_total,4714
2020-05-13,Minnesota,state,27,fips_code,cases_total,12916
2020-05-13,Minnesota,state,27,fips_code,deaths_total,638
2020-05-13,Mississippi,state,28,fips_code,cases_total,10090
2020-05-13,Mississippi,state,28,fips_code,deaths_total,465
2020-05-13,Missouri,state,29,fips_code,cases_total,10369
2020-05-13,Missouri,state,29,fips_code,deaths_total,548
2020-05-13,Montana,state,30,fips_code,cases_total,462
2020-05-13,Montana,state,30,fips_code,deaths_total,16
2020-05-13,Nebraska,state,31,fips_code,cases_total,9072
2020-05-13,Nebraska,state,31,fips_code,deaths_total,106
2020-05-13,Nevada,state,32,fips_code,cases_total,6482
2020-05-13,Nevada,state,32,fips_code,deaths_total,331
2020-05-13,New Hampshire,state,33,fips_code,cases_total,3299
2020-05-13,New Hampshire,state,33,fips_code,deaths_total,150
2020-05-13,New Jersey,state,34,fips_code,cases_total,141560
2020-05-13,New Jersey,state,34,fips_code,deaths_total,9702
2020-05-13,New Mexico,state,35,fips_code,cases_total,5364
2020-05-13,New Mexico,state,35,fips_code,deaths_total,231
2020-05-13,New York,state,36,fips_code,cases_total,345828
2020-05-13,New York,state,36,fips_code,deaths_total,27448
2020-05-13,North Carolina,state,37,fips_code,cases_total,15850
2020-05-13,North Carolina,state,37,fips_code,deaths_total,615
2020-05-13,North Dakota,state,38,fips_code,cases_total,1647
2020-05-13,North Dakota,state,38,fips_code,deaths_total,40
2020-05-13,Northern Mariana Islands,state,69,fips_code,cases_total,19
2020-05-13,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-05-13,Ohio,state,39,fips_code,cases_total,25727
2020-05-13,Ohio,state,39,fips_code,deaths_total,1483
2020-05-13,Oklahoma,state,40,fips_code,cases_total,4852
2020-05-13,Oklahoma,state,40,fips_code,deaths_total,278
2020-05-13,Oregon,state,41,fips_code,cases_total,3416
2020-05-13,Oregon,state,41,fips_code,deaths_total,134
2020-05-13,Pennsylvania,state,42,fips_code,cases_total,62194
2020-05-13,Pennsylvania,state,42,fips_code,deaths_total,4104
2020-05-13,Puerto Rico,state,72,fips_code,cases_total,2329
2020-05-13,Puerto Rico,state,72,fips_code,deaths_total,115
2020-05-13,Rhode Island,state,44,fips_code,cases_total,11835
2020-05-13,Rhode Island,state,44,fips_code,deaths_total,462
2020-05-13,South Carolina,state,45,fips_code,cases_total,8030
2020-05-13,South Carolina,state,45,fips_code,deaths_total,362
2020-05-13,South Dakota,state,46,fips_code,cases_total,3732
2020-05-13,South Dakota,state,46,fips_code,deaths_total,39
2020-05-13,Tennessee,state,47,fips_code,cases_total,16261
2020-05-13,Tennessee,state,47,fips_code,deaths_total,271
2020-05-13,Texas,state,48,fips_code,cases_total,43822
2020-05-13,Texas,state,48,fips_code,deaths_total,1205
2020-05-13,Utah,state,49,fips_code,cases_total,6624
2020-05-13,Utah,state,49,fips_code,deaths_total,76
2020-05-13,Vermont,state,50,fips_code,cases_total,929
2020-05-13,Vermont,state,50,fips_code,deaths_total,53
2020-05-13,Virgin Islands,state,78,fips_code,cases_total,69
2020-05-13,Virgin Islands,state,78,fips_code,deaths_total,6
2020-05-13,Virginia,state,51,fips_code,cases_total,26746
2020-05-13,Virginia,state,51,fips_code,deaths_total,927
2020-05-13,Washington,state,53,fips_code,cases_total,18287
2020-05-13,Washington,state,53,fips_code,deaths_total,977
2020-05-13,West Virginia,state,54,fips_code,cases_total,1404
2020-05-13,West Virginia,state,54,fips_code,deaths_total,59
2020-05-13,Wisconsin,state,55,fips_code,cases_total,10903
2020-05-13,Wisconsin,state,55,fips_code,deaths_total,421
2020-05-13,Wyoming,state,56,fips_code,cases_total,688
2020-05-13,Wyoming,state,56,fips_code,deaths_total,7
2020-05-12,Alabama,state,01,fips_code,cases_total,10464
2020-05-12,Alabama,state,01,fips_code,deaths_total,435
2020-05-12,Alaska,state,02,fips_code,cases_total,383
2020-05-12,Alaska,state,02,fips_code,deaths_total,8
2020-05-12,Arizona,state,04,fips_code,cases_total,11736
2020-05-12,Arizona,state,04,fips_code,deaths_total,562
2020-05-12,Arkansas,state,05,fips_code,cases_total,4164
2020-05-12,Arkansas,state,05,fips_code,deaths_total,95
2020-05-12,California,state,06,fips_code,cases_total,71150
2020-05-12,California,state,06,fips_code,deaths_total,2902
2020-05-12,Colorado,state,08,fips_code,cases_total,20103
2020-05-12,Colorado,state,08,fips_code,deaths_total,1009
2020-05-12,Connecticut,state,09,fips_code,cases_total,34333
2020-05-12,Connecticut,state,09,fips_code,deaths_total,3041
2020-05-12,Delaware,state,10,fips_code,cases_total,6741
2020-05-12,Delaware,state,10,fips_code,deaths_total,237
2020-05-12,District of Columbia,state,11,fips_code,cases_total,6485
2020-05-12,District of Columbia,state,11,fips_code,deaths_total,336
2020-05-12,Florida,state,12,fips_code,cases_total,41915
2020-05-12,Florida,state,12,fips_code,deaths_total,1778
2020-05-12,Georgia,state,13,fips_code,cases_total,33311
2020-05-12,Georgia,state,13,fips_code,deaths_total,1470
2020-05-12,Guam,state,66,fips_code,cases_total,1121
2020-05-12,Guam,state,66,fips_code,deaths_total,6
2020-05-12,Hawaii,state,15,fips_code,cases_total,624
2020-05-12,Hawaii,state,15,fips_code,deaths_total,17
2020-05-12,Idaho,state,16,fips_code,cases_total,2294
2020-05-12,Idaho,state,16,fips_code,deaths_total,69
2020-05-12,Illinois,state,17,fips_code,cases_total,83168
2020-05-12,Illinois,state,17,fips_code,deaths_total,3617
2020-05-12,Indiana,state,18,fips_code,cases_total,25676
2020-05-12,Indiana,state,18,fips_code,deaths_total,1578
2020-05-12,Iowa,state,19,fips_code,cases_total,12912
2020-05-12,Iowa,state,19,fips_code,deaths_total,289
2020-05-12,Kansas,state,20,fips_code,cases_total,7352
2020-05-12,Kansas,state,20,fips_code,deaths_total,178
2020-05-12,Kentucky,state,21,fips_code,cases_total,7003
2020-05-12,Kentucky,state,21,fips_code,deaths_total,333
2020-05-12,Louisiana,state,22,fips_code,cases_total,32116
2020-05-12,Louisiana,state,22,fips_code,deaths_total,2347
2020-05-12,Maine,state,23,fips_code,cases_total,1477
2020-05-12,Maine,state,23,fips_code,deaths_total,65
2020-05-12,Maryland,state,24,fips_code,cases_total,34174
2020-05-12,Maryland,state,24,fips_code,deaths_total,1756
2020-05-12,Massachusetts,state,25,fips_code,cases_total,79332
2020-05-12,Massachusetts,state,25,fips_code,deaths_total,5141
2020-05-12,Michigan,state,26,fips_code,cases_total,47946
2020-05-12,Michigan,state,26,fips_code,deaths_total,4674
2020-05-12,Minnesota,state,27,fips_code,cases_total,12493
2020-05-12,Minnesota,state,27,fips_code,deaths_total,614
2020-05-12,Mississippi,state,28,fips_code,cases_total,9908
2020-05-12,Mississippi,state,28,fips_code,deaths_total,457
2020-05-12,Missouri,state,29,fips_code,cases_total,10124
2020-05-12,Missouri,state,29,fips_code,deaths_total,528
2020-05-12,Montana,state,30,fips_code,cases_total,461
2020-05-12,Montana,state,30,fips_code,deaths_total,16
2020-05-12,Nebraska,state,31,fips_code,cases_total,8732
2020-05-12,Nebraska,state,31,fips_code,deaths_total,102
2020-05-12,Nevada,state,32,fips_code,cases_total,6311
2020-05-12,Nevada,state,32,fips_code,deaths_total,321
2020-05-12,New Hampshire,state,33,fips_code,cases_total,3239
2020-05-12,New Hampshire,state,33,fips_code,deaths_total,142
2020-05-12,New Jersey,state,34,fips_code,cases_total,140743
2020-05-12,New Jersey,state,34,fips_code,deaths_total,9508
2020-05-12,New Mexico,state,35,fips_code,cases_total,5212
2020-05-12,New Mexico,state,35,fips_code,deaths_total,219
2020-05-12,New York,state,36,fips_code,cases_total,343705
2020-05-12,New York,state,36,fips_code,deaths_total,27282
2020-05-12,North Carolina,state,37,fips_code,cases_total,15402
2020-05-12,North Carolina,state,37,fips_code,deaths_total,597
2020-05-12,North Dakota,state,38,fips_code,cases_total,1571
2020-05-12,North Dakota,state,38,fips_code,deaths_total,38
2020-05-12,Northern Mariana Islands,state,69,fips_code,cases_total,19
2020-05-12,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-05-12,Ohio,state,39,fips_code,cases_total,25257
2020-05-12,Ohio,state,39,fips_code,deaths_total,1436
2020-05-12,Oklahoma,state,40,fips_code,cases_total,4731
2020-05-12,Oklahoma,state,40,fips_code,deaths_total,278
2020-05-12,Oregon,state,41,fips_code,cases_total,3359
2020-05-12,Oregon,state,41,fips_code,deaths_total,130
2020-05-12,Pennsylvania,state,42,fips_code,cases_total,61407
2020-05-12,Pennsylvania,state,42,fips_code,deaths_total,3924
2020-05-12,Puerto Rico,state,72,fips_code,cases_total,2299
2020-05-12,Puerto Rico,state,72,fips_code,deaths_total,114
2020-05-12,Rhode Island,state,44,fips_code,cases_total,11614
2020-05-12,Rhode Island,state,44,fips_code,deaths_total,444
2020-05-12,South Carolina,state,45,fips_code,cases_total,7927
2020-05-12,South Carolina,state,45,fips_code,deaths_total,355
2020-05-12,South Dakota,state,46,fips_code,cases_total,3663
2020-05-12,South Dakota,state,46,fips_code,deaths_total,39
2020-05-12,Tennessee,state,47,fips_code,cases_total,15777
2020-05-12,Tennessee,state,47,fips_code,deaths_total,264
2020-05-12,Texas,state,48,fips_code,cases_total,42348
2020-05-12,Texas,state,48,fips_code,deaths_total,1169
2020-05-12,Utah,state,49,fips_code,cases_total,6454
2020-05-12,Utah,state,49,fips_code,deaths_total,73
2020-05-12,Vermont,state,50,fips_code,cases_total,927
2020-05-12,Vermont,state,50,fips_code,deaths_total,53
2020-05-12,Virgin Islands,state,78,fips_code,cases_total,69
2020-05-12,Virgin Islands,state,78,fips_code,deaths_total,6
2020-05-12,Virginia,state,51,fips_code,cases_total,25800
2020-05-12,Virginia,state,51,fips_code,deaths_total,891
2020-05-12,Washington,state,53,fips_code,cases_total,18186
2020-05-12,Washington,state,53,fips_code,deaths_total,972
2020-05-12,West Virginia,state,54,fips_code,cases_total,1378
2020-05-12,West Virginia,state,54,fips_code,deaths_total,58
2020-05-12,Wisconsin,state,55,fips_code,cases_total,10617
2020-05-12,Wisconsin,state,55,fips_code,deaths_total,418
2020-05-12,Wyoming,state,56,fips_code,cases_total,675
2020-05-12,Wyoming,state,56,fips_code,deaths_total,7
2020-05-11,Alabama,state,01,fips_code,cases_total,10164
2020-05-11,Alabama,state,01,fips_code,deaths_total,403
2020-05-11,Alaska,state,02,fips_code,cases_total,380
2020-05-11,Alaska,state,02,fips_code,deaths_total,8
2020-05-11,Arizona,state,04,fips_code,cases_total,11380
2020-05-11,Arizona,state,04,fips_code,deaths_total,542
2020-05-11,Arkansas,state,05,fips_code,cases_total,4043
2020-05-11,Arkansas,state,05,fips_code,deaths_total,94
2020-05-11,California,state,06,fips_code,cases_total,69514
2020-05-11,California,state,06,fips_code,deaths_total,2820
2020-05-11,Colorado,state,08,fips_code,cases_total,19793
2020-05-11,Colorado,state,08,fips_code,deaths_total,986
2020-05-11,Connecticut,state,09,fips_code,cases_total,33765
2020-05-11,Connecticut,state,09,fips_code,deaths_total,3008
2020-05-11,Delaware,state,10,fips_code,cases_total,6565
2020-05-11,Delaware,state,10,fips_code,deaths_total,225
2020-05-11,District of Columbia,state,11,fips_code,cases_total,6389
2020-05-11,District of Columbia,state,11,fips_code,deaths_total,328
2020-05-11,Florida,state,12,fips_code,cases_total,40974
2020-05-11,Florida,state,12,fips_code,deaths_total,1734
2020-05-11,Georgia,state,13,fips_code,cases_total,32448
2020-05-11,Georgia,state,13,fips_code,deaths_total,1420
2020-05-11,Guam,state,66,fips_code,cases_total,1120
2020-05-11,Guam,state,66,fips_code,deaths_total,6
2020-05-11,Hawaii,state,15,fips_code,cases_total,623
2020-05-11,Hawaii,state,15,fips_code,deaths_total,17
2020-05-11,Idaho,state,16,fips_code,cases_total,2261
2020-05-11,Idaho,state,16,fips_code,deaths_total,69
2020-05-11,Illinois,state,17,fips_code,cases_total,79123
2020-05-11,Illinois,state,17,fips_code,deaths_total,3480
2020-05-11,Indiana,state,18,fips_code,cases_total,25134
2020-05-11,Indiana,state,18,fips_code,deaths_total,1540
2020-05-11,Iowa,state,19,fips_code,cases_total,12373
2020-05-11,Iowa,state,19,fips_code,deaths_total,271
2020-05-11,Kansas,state,20,fips_code,cases_total,7161
2020-05-11,Kansas,state,20,fips_code,deaths_total,174
2020-05-11,Kentucky,state,21,fips_code,cases_total,6710
2020-05-11,Kentucky,state,21,fips_code,deaths_total,325
2020-05-11,Louisiana,state,22,fips_code,cases_total,31881
2020-05-11,Louisiana,state,22,fips_code,deaths_total,2308
2020-05-11,Maine,state,23,fips_code,cases_total,1462
2020-05-11,Maine,state,23,fips_code,deaths_total,65
2020-05-11,Maryland,state,24,fips_code,cases_total,33483
2020-05-11,Maryland,state,24,fips_code,deaths_total,1683
2020-05-11,Massachusetts,state,25,fips_code,cases_total,78462
2020-05-11,Massachusetts,state,25,fips_code,deaths_total,5108
2020-05-11,Michigan,state,26,fips_code,cases_total,47526
2020-05-11,Michigan,state,26,fips_code,deaths_total,4584
2020-05-11,Minnesota,state,27,fips_code,cases_total,11798
2020-05-11,Minnesota,state,27,fips_code,deaths_total,591
2020-05-11,Mississippi,state,28,fips_code,cases_total,9674
2020-05-11,Mississippi,state,28,fips_code,deaths_total,435
2020-05-11,Missouri,state,29,fips_code,cases_total,10025
2020-05-11,Missouri,state,29,fips_code,deaths_total,512
2020-05-11,Montana,state,30,fips_code,cases_total,459
2020-05-11,Montana,state,30,fips_code,deaths_total,16
2020-05-11,Nebraska,state,31,fips_code,cases_total,8575
2020-05-11,Nebraska,state,31,fips_code,deaths_total,99
2020-05-11,Nevada,state,32,fips_code,cases_total,6152
2020-05-11,Nevada,state,32,fips_code,deaths_total,312
2020-05-11,New Hampshire,state,33,fips_code,cases_total,3160
2020-05-11,New Hampshire,state,33,fips_code,deaths_total,133
2020-05-11,New Jersey,state,34,fips_code,cases_total,139945
2020-05-11,New Jersey,state,34,fips_code,deaths_total,9310
2020-05-11,New Mexico,state,35,fips_code,cases_total,5069
2020-05-11,New Mexico,state,35,fips_code,deaths_total,208
2020-05-11,New York,state,36,fips_code,cases_total,342267
2020-05-11,New York,state,36,fips_code,deaths_total,27003
2020-05-11,North Carolina,state,37,fips_code,cases_total,15069
2020-05-11,North Carolina,state,37,fips_code,deaths_total,571
2020-05-11,North Dakota,state,38,fips_code,cases_total,1518
2020-05-11,North Dakota,state,38,fips_code,deaths_total,36
2020-05-11,Northern Mariana Islands,state,69,fips_code,cases_total,19
2020-05-11,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-05-11,Ohio,state,39,fips_code,cases_total,24785
2020-05-11,Ohio,state,39,fips_code,deaths_total,1357
2020-05-11,Oklahoma,state,40,fips_code,cases_total,4613
2020-05-11,Oklahoma,state,40,fips_code,deaths_total,274
2020-05-11,Oregon,state,41,fips_code,cases_total,3286
2020-05-11,Oregon,state,41,fips_code,deaths_total,130
2020-05-11,Pennsylvania,state,42,fips_code,cases_total,60557
2020-05-11,Pennsylvania,state,42,fips_code,deaths_total,3846
2020-05-11,Puerto Rico,state,72,fips_code,cases_total,2256
2020-05-11,Puerto Rico,state,72,fips_code,deaths_total,113
2020-05-11,Rhode Island,state,44,fips_code,cases_total,11450
2020-05-11,Rhode Island,state,44,fips_code,deaths_total,430
2020-05-11,South Carolina,state,45,fips_code,cases_total,7792
2020-05-11,South Carolina,state,45,fips_code,deaths_total,346
2020-05-11,South Dakota,state,46,fips_code,cases_total,3614
2020-05-11,South Dakota,state,46,fips_code,deaths_total,34
2020-05-11,Tennessee,state,47,fips_code,cases_total,15423
2020-05-11,Tennessee,state,47,fips_code,deaths_total,248
2020-05-11,Texas,state,48,fips_code,cases_total,40988
2020-05-11,Texas,state,48,fips_code,deaths_total,1137
2020-05-11,Utah,state,49,fips_code,cases_total,6364
2020-05-11,Utah,state,49,fips_code,deaths_total,68
2020-05-11,Vermont,state,50,fips_code,cases_total,926
2020-05-11,Vermont,state,50,fips_code,deaths_total,53
2020-05-11,Virgin Islands,state,78,fips_code,cases_total,69
